id,Song_Name,Artist_Name,Genre,Released
2757,wrapped up ( live ),olly murs,"pop , music",2015
2761,before we fall in love,damato,"soundtrack , music , soundtrack",2013
2762,the east wood fox,drawn from bees,"alternative , music",2011
2763,the heavy and the slow ( live ),andy grammer,"pop , music , rock",2012
2764,the heavy and the slow ( live ),andy grammer,"pop , music , rock",2012
2765,the heavy and the slow ( live ),andy grammer,"pop , music , rock",2012
2766,safe and sound ( now what 's next bonus track ),capital cities,"pop , music",2013
2767,anna sun ( live ),walk the moon,"alternative , music",2012
2768,anna sun ( live ),walk the moon,"alternative , music",2012
2769,anna sun ( live ),walk the moon,"alternative , music",2012
2770,anna sun ( live ),walk the moon,"alternative , music",2012
2771,anna sun ( live ),walk the moon,"alternative , music",2012
2772,burning down the house ( live ),walk the moon,"alternative , music , rock , indie rock",2013
2773,burning down the house ( live ),walk the moon,"alternative , music , rock , indie rock",2013
2774,let 's go all the way ( feat . ashley hamilton & robbie williams ),the wondergirls,"soundtrack , music",2013
2775,different colors ( acoustic ),walk the moon,"alternative , music , indie rock , rock",2015
2776,take your time,sam hunt,"country , music",2015
2777,speakers,sam hunt,"country , music , pop , pop/rock , honky tonk , contemporary country , rock",2014
2778,speakers,sam hunt,"country , music , pop , pop/rock , honky tonk , contemporary country , rock",2014
2779,speakers,sam hunt,"country , music , pop , pop/rock , honky tonk , contemporary country , rock",2014
2780,speakers,sam hunt,"country , music , pop , pop/rock , honky tonk , contemporary country , rock",2014
2781,speakers,sam hunt,"country , music , pop , pop/rock , honky tonk , contemporary country , rock",2014
2782,speakers,sam hunt,"country , music , pop , pop/rock , honky tonk , contemporary country , rock",2014
2783,speakers,sam hunt,"country , music , pop , pop/rock , honky tonk , contemporary country , rock",2014
2784,speakers,sam hunt,"country , music , pop , pop/rock , honky tonk , contemporary country , rock",2014
2785,speakers,sam hunt,"country , music , pop , pop/rock , honky tonk , contemporary country , rock",2014
2786,speakers,sam hunt,"country , music , pop , pop/rock , honky tonk , contemporary country , rock",2014
2787,the heavy and the slow ( live ),andy grammer,"pop , music , rock",2012
2788,the heavy and the slow ( live ),andy grammer,"pop , music , rock",2012
2789,the heavy and the slow ( live ),andy grammer,"pop , music , rock",2012
2790,the heavy and the slow ( live ),andy grammer,"pop , music , rock",2012
2791,the heavy and the slow ( live ),andy grammer,"pop , music , rock",2012
2792,the heavy and the slow ( live ),andy grammer,"pop , music , rock",2012
2793,the heavy and the slow ( live ),andy grammer,"pop , music , rock",2012
2794,i walk the line ( live ),"buddy miller , don was , greg leisz , ian mclaughlin & kenny aronoff","country , music",2012
2795,toner ( instrumental suite ),christophe beck & mark kilian,"soundtrack , music",2015
2808,the town ( sabzi remix ),macklemore & ryan lewis,"hip-hop/rap , music",2010
2809,otherside remix ( live ),macklemore & ryan lewis,"hip-hop/rap , music",2011
2810,cowboy boots,macklemore & ryan lewis,"hip-hop , music,hip-hop / rap , rap , west coast rap , alternative rap",2012
2811,cowboy boots,macklemore & ryan lewis,"hip-hop , music,hip-hop / rap , rap , west coast rap , alternative rap",2012
2812,cowboy boots,macklemore & ryan lewis,"hip-hop , music,hip-hop / rap , rap , west coast rap , alternative rap",2012
2813,cowboy boots,macklemore & ryan lewis,"hip-hop , music,hip-hop / rap , rap , west coast rap , alternative rap",2012
2814,cowboy boots,macklemore & ryan lewis,"hip-hop , music,hip-hop / rap , rap , west coast rap , alternative rap",2012
2815,cowboy boots,macklemore & ryan lewis,"hip-hop , music,hip-hop / rap , rap , west coast rap , alternative rap",2012
2816,leave my heart out of this ( acoustic ),fifth harmony,"pop , music , rock , teen pop , dance",2013
2817,leave my heart out of this ( acoustic ),fifth harmony,"pop , music , rock , teen pop , dance",2013
2818,que el coraz ' _ n no hable por mi ( leave my heart out of this ),fifth harmony,"pop , music , latino , latin pop",2013
2819,livin ' part of life,eric church,"country , music , rock , southern rock , contemporary country",2013
2820,star-spangled banner ( bonus track ),4troops,"country , music",2010
2821,earthquake ( feat . busta rhymes ) [ bonus track ],labrinth,"pop , music",2012
2822,home,dierks bentley,"country , music",2012
2823,the breath you take,george strait,"country , music",2011
2824,burning down the house ( live ),walk the moon,"alternative , music , rock , indie rock",2013
2825,burning down the house ( live ),walk the moon,"alternative , music , rock , indie rock",2013
2826,burning down the house ( live ),walk the moon,"alternative , music , rock , indie rock",2013
2827,different colors ( acoustic ),walk the moon,"alternative , music , indie rock , rock",2015
2828,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2829,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2830,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2831,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2832,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,jazz,hip-hop / rap,electronic,hip-hop , pop/rock , adult alternative",2007
2833,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap,hip-hop , alternative rap , r&b / soul , soul , electronic",2003
2834,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,jazz,hip-hop / rap,electronic,hip-hop , pop/rock , adult alternative",2007
2835,stop me ( kissy sell out remix ),daniel merriweather & mark ronson,"electronic,music,hip-hop / rap , alternative rap , r&b / soul,neo-soul , soul , contemporary r&b",2007
2836,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , soul , funk , electronic",2015
2837,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , soul , funk , electronic",2015
2838,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , funk , soul",2015
2839,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , funk , soul",2015
2840,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , funk , soul",2015
2841,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , funk , soul",2015
2842,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , funk , soul",2015
2843,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , funk , soul",2015
2844,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , funk , soul",2015
2845,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , funk , soul",2015
2846,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , funk , soul",2015
2847,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2848,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2849,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2850,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2851,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2852,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2853,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2854,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2855,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2856,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2857,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2858,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2859,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2860,in the bathtub,geoff zanelli & mark ronson,"soundtrack , music , original score , soundtrack , classical",2015
2861,stop me ( kissy sell out remix ),daniel merriweather & mark ronson,"electronic,music,hip-hop / rap , alternative rap , r&b / soul,neo-soul , soul , contemporary r&b",2007
2862,stop me ( kissy sell out remix ),daniel merriweather & mark ronson,"electronic,music,hip-hop / rap , alternative rap , r&b / soul,neo-soul , soul , contemporary r&b",2007
2863,tender buttons,broadcast,"soundtrack , music , soundtrack",2008
2864,exit music ( for a film ),the cinematic orchestra,"rock , music , electronic",2006
2865,bang bang bang ( feat . q-tip & mndr ),mark ronson & the business intl. .,"alternative , music",2010
2866,carrot blue,the ghost of a saber tooth tiger,"rock , music",2010
2867,anywhere in the world ( sport-a-pella version ),katy b & mark ronson,"pop , music , electronic",2012
2868,anywhere in the world ( sport-a-pella version ),katy b & mark ronson,"pop , music , electronic",2012
2869,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , soul , funk , electronic",2015
2870,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , soul , funk , electronic",2015
2871,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , soul , funk , electronic",2015
2872,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , soul , funk , electronic",2015
2873,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,jazz,hip-hop / rap,electronic,hip-hop , pop/rock , adult alternative",2007
2874,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,jazz,hip-hop / rap,electronic,hip-hop , pop/rock , adult alternative",2007
2875,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,jazz,hip-hop / rap,electronic,hip-hop , pop/rock , adult alternative",2007
2876,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,jazz,hip-hop / rap,electronic,hip-hop , pop/rock , adult alternative",2007
2877,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,jazz,hip-hop / rap,electronic,hip-hop , pop/rock , adult alternative",2007
2878,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,jazz,hip-hop / rap,electronic,hip-hop , pop/rock , adult alternative",2007
2879,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,jazz,hip-hop / rap,electronic,hip-hop , pop/rock , adult alternative",2007
2880,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,jazz,hip-hop / rap,electronic,hip-hop , pop/rock , adult alternative",2007
2881,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,jazz,hip-hop / rap,electronic,hip-hop , pop/rock , adult alternative",2007
2882,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,hip-hop / rap,hip-hop , adult alternative , electronic , pop/rock",2007
2883,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,hip-hop / rap,hip-hop , adult alternative , electronic , pop/rock",2007
2884,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,hip-hop / rap,hip-hop , adult alternative , electronic , pop/rock",2007
2885,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,hip-hop / rap,hip-hop , adult alternative , electronic , pop/rock",2007
2886,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,hip-hop / rap,hip-hop , adult alternative , electronic , pop/rock",2007
2887,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,hip-hop / rap,hip-hop , adult alternative , electronic , pop/rock",2007
2888,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,hip-hop / rap,hip-hop , adult alternative , electronic , pop/rock",2007
2889,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,hip-hop / rap,hip-hop , adult alternative , electronic , pop/rock",2007
2890,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,hip-hop / rap,hip-hop , adult alternative , electronic , pop/rock",2007
2891,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,hip-hop / rap,hip-hop , adult alternative , electronic , pop/rock",2007
2892,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,hip-hop / rap,hip-hop , adult alternative , electronic , pop/rock",2007
2893,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,hip-hop / rap,hip-hop , adult alternative , electronic , pop/rock",2007
2894,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,hip-hop / rap,hip-hop , adult alternative , electronic , pop/rock",2007
2895,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,hip-hop / rap,hip-hop , adult alternative , electronic , pop/rock",2007
2896,stop me ( kissy sell out remix ),daniel merriweather & mark ronson,"electronic,music,hip-hop / rap , alternative rap , r&b / soul,neo-soul , soul , contemporary r&b",2007
2897,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap,hip-hop , alternative rap , r&b / soul , soul , electronic",2003
2898,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap,hip-hop , alternative rap , r&b / soul , soul , electronic",2003
2899,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap,hip-hop , alternative rap , r&b / soul , soul , electronic",2003
2900,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap,hip-hop , alternative rap , r&b / soul , soul , electronic",2003
2901,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap,hip-hop , alternative rap , r&b / soul , soul , electronic",2003
2902,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap,hip-hop , alternative rap , r&b / soul , soul , electronic",2003
2903,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap,hip-hop , alternative rap , r&b / soul , soul , electronic",2003
2904,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap , alternative rap,hip-hop , r&b / soul , soul , electronic",2003
2905,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap , alternative rap,hip-hop , r&b / soul , soul , electronic",2003
2906,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap , alternative rap,hip-hop , r&b / soul , soul , electronic",2003
2907,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap , alternative rap,hip-hop , r&b / soul , soul , electronic",2003
2908,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap , alternative rap,hip-hop , r&b / soul , soul , electronic",2003
2909,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap , alternative rap,hip-hop , r&b / soul , soul , electronic",2003
2910,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap , alternative rap,hip-hop , r&b / soul , soul , electronic",2003
2911,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap , alternative rap,hip-hop , r&b / soul , soul , electronic",2003
2912,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap , alternative rap,hip-hop , r&b / soul , soul , electronic",2003
2913,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap , alternative rap,hip-hop , r&b / soul , soul , electronic",2003
2914,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap , alternative rap,hip-hop , r&b / soul , soul , electronic",2003
2915,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap , alternative rap,hip-hop , r&b / soul , soul , electronic",2003
2916,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap , alternative rap,hip-hop , r&b / soul , soul , electronic",2003
2917,just ( featuring alex greenwald ),mark ronson featuring alex greenwald,"electronic , music",2006
2918,just ( featuring alex greenwald ),mark ronson featuring alex greenwald,"electronic , music",2006
2919,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,jazz,hip-hop / rap,electronic,hip-hop , pop/rock , adult alternative",2007
2920,i believe,yolanda adams,"soundtrack , music",2003
2921,turn me on ( low tide remix ),kevin lyttle,"soundtrack , music",2005
2922,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap,hip-hop , alternative rap , r&b / soul , soul , electronic",2003
2923,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap,hip-hop , alternative rap , r&b / soul , soul , electronic",2003
2924,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap,hip-hop , alternative rap , r&b / soul , soul , electronic",2003
2925,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap,hip-hop , alternative rap , r&b / soul , soul , electronic",2003
2926,rashi ( outro ),mark ronson,"dance,music,hip-hop / rap,hip-hop , alternative rap , r&b / soul , soul , electronic",2003
2927,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,jazz,hip-hop / rap,electronic,hip-hop , pop/rock , adult alternative",2007
2928,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , soul , funk , electronic",2015
2929,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , soul , funk , electronic",2015
2930,uptown funk ( feat . bruno mars ) [ will sparks remix ],mark ronson,"pop , music , rock",2015
2931,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , funk , soul",2015
2932,uptown funk ( feat . bruno mars ) [ will sparks remix ],mark ronson,"pop , music , rock",2015
2933,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , soul , funk , electronic",2015
2934,uptown funk ( feat . bruno mars ) [ will sparks remix ],mark ronson,"pop , music , rock",2015
2935,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , soul , funk , electronic",2015
2936,outversion,mark ronson,"pop , music , r&b / soul,soul,dance,rock,jazz,hip-hop / rap,electronic,hip-hop , pop/rock , adult alternative",2007
2937,uptown funk ( feat . bruno mars ) [ will sparks remix ],mark ronson,"pop , music , rock",2015
2938,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , funk , soul",2015
2939,uptown funk ( feat . bruno mars ) [ trinidad james remix ],mark ronson,"pop , music",2015
2940,"crack in the pearl , pt . ii ( feat . stevie wonder & jeff bhasker )",mark ronson,"pop , music , r&b / soul , soul , funk , electronic",2015
2941,cinema ( feat . gary go ) [ skrillex remix ],benny benassi,"dance , music , electronic",2012
2942,thinking about you ( feat . ayah marar ),calvin harris,"dance , music , house , rock , electronic",2012
2943,thinking about you ( feat . ayah marar ),calvin harris,"dance , music , house , rock , electronic",2012
2944,summer ( twoloud remix ),calvin harris,"dance , music",2014
2945,dollar signs ( feat . tinashe ),calvin harris,"dance , music , r&b / soul , rock , electronic",2014
2946,sweet nothing ( feat . florence welch ) [ qulinez remix ],calvin harris,"dance , music",2012
2947,dollar signs ( feat . tinashe ),calvin harris,"dance , music , r&b / soul , rock , electronic",2014
2948,electro man,calvin harris,"electronic , music , pop , dance , rock",2007
2949,we 're all the same,calvin harris,"dance , music , r&b / soul , disco , electronic , rock",2007
2950,ready for the weekend ( dave spoon dub remix ),calvin harris,"dance , music , rock , electronic",2009
2951,twerk ( sub focus remix ) [ feat . yo majesty ],basement jaxx,"dance , music , electronic",2010
2952,pull the trigger ( gladiator ) [ feat . elleah ],sandro silva & oliver twizt,"dance , music , electronic",2012
2953,thinking about you ( feat . ayah marar ) [ michael brun remix ],calvin harris,"dance , music",2013
2954,dollar signs ( feat . tinashe ),calvin harris,"dance , music , r&b / soul , rock , electronic",2014
2955,we 're all the same,calvin harris,"dance , music , r&b / soul , disco , electronic , rock",2007
2956,awooga ( extended mix ),calvin harris,"dance , music",2013
2957,i need your love ( feat . ellie goulding ) [ jacob plant remix ],calvin harris,"dance , music",2013
2958,i need your love ( feat . ellie goulding ) [ jacob plant remix ],calvin harris,"dance , music",2013
2959,thinking about you ( feat . ayah marar ) [ michael brun remix ],calvin harris,"dance , music",2013
2960,summer ( twoloud remix ),calvin harris,"dance , music",2014
2961,blame ( feat . john newman ) [ burns remix ],calvin harris,"dance , music",2014
2962,pray to god ( feat . haim ) [ calvin harris vs mike pickering hacienda remix ],calvin harris,"dance , music",2015
2963,i 'm not alone ( deadmau5 mix ) [ bonus track ],calvin harris,"dance , music , electronic , rock",2009
2964,i 'm not alone ( deadmau5 mix ) [ bonus track ],calvin harris,"dance , music , electronic , rock",2009
2965,dollar signs ( feat . tinashe ),calvin harris,"dance , music , r&b / soul , rock , electronic",2014
2966,pray to god ( feat . haim ) [ calvin harris vs mike pickering hacienda remix ],calvin harris,"dance , music",2015
2967,thinking about you ( feat . ayah marar ),calvin harris,"dance , music , house , rock , electronic",2012
2968,dollar signs ( feat . tinashe ),calvin harris,"dance , music , r&b / soul , rock , electronic",2014
2969,dollar signs ( feat . tinashe ),calvin harris,"dance , music , r&b / soul , rock , electronic",2014
2970,blame ( feat . john newman ) [ burns remix ],calvin harris,"dance , music",2014
2971,blame ( feat . john newman ) [ burns remix ],calvin harris,"dance , music",2014
2972,i 'm not alone ( deadmau5 mix ) [ bonus track ],calvin harris,"dance , music , electronic , rock",2009
2973,c.u.b.a,calvin harris,"dance , music",2015
2974,outside ( feat . ellie goulding ) [ oliver heldens remix ],calvin harris,"dance , music",2015
2975,summer ( twoloud remix ),calvin harris,"dance , music",2014
2976,dollar signs ( feat . tinashe ),calvin harris,"dance , music , r&b / soul , rock , electronic",2014
2977,dollar signs ( feat . tinashe ),calvin harris,"dance , music , r&b / soul , rock , electronic",2014
2978,thinking about you ( feat . ayah marar ) [ michael brun remix ],calvin harris,"dance , music",2013
2979,thinking about you ( feat . ayah marar ) [ michael brun remix ],calvin harris,"dance , music",2013
2980,thinking about you ( feat . ayah marar ) [ michael brun remix ],calvin harris,"dance , music",2013
2981,thinking about you ( feat . ayah marar ) [ michael brun remix ],calvin harris,"dance , music",2013
2982,move for me ( feat . deadmau5 ) [ gta remix ],kaskade,"dance , music , electronic",2013
2983,kids,style of eye,"dance , music , electronic",2014
2984,thinking about you ( feat . ayah marar ) [ edx 's belo horizonte at night remix ],calvin harris,"dance , music",2014
2985,summer ( twoloud remix ),calvin harris,"dance , music",2014
2986,dollar signs ( feat . tinashe ),calvin harris,"dance , music , r&b / soul , rock , electronic",2014
2987,blame ( feat . john newman ) [ burns remix ],calvin harris,"dance , music",2014
2988,outside ( feat . ellie goulding ) [ oliver heldens remix ],calvin harris,"dance , music",2015
2989,electro man,calvin harris,"electronic , music , pop , dance , rock",2007
2990,feels so good ( radio edit ) [ feat . nadia ali ],armin van buuren,"dance , music , electronic",2011
2991,raise your weapon,deadmau5,"dance , music , electronic",2012
2992,thinking about you ( feat . ayah marar ),calvin harris,"dance , music , house , rock , electronic",2012
2993,thinking about you ( feat . ayah marar ),calvin harris,"dance , music , house , rock , electronic",2012
2994,feel so close ( instrumental ),calvin harris,"dance , music , r&b / soul , electronic",2013
2995,under control ( feat . hurts ) [ extended mix ],calvin harris & alesso,"dance , music",2013
2996,dollar signs ( feat . tinashe ),calvin harris,"dance , music , r&b / soul , rock , electronic",2014
2997,sweet nothing ( feat . florence welch ) [ qulinez remix ],calvin harris,"dance , music",2012
2998,sweet nothing ( feat . florence welch ) [ qulinez remix ],calvin harris,"dance , music",2012
2999,sweet nothing ( feat . florence welch ) [ qulinez remix ],calvin harris,"dance , music",2012
3000,sweet nothing ( feat . florence welch ) [ qulinez remix ],calvin harris,"dance , music",2012
3001,cowboy,zeds dead & omar linx,"dance , music , electronic",2013
3002,awooga ( extended mix ),calvin harris,"dance , music",2013
3003,awooga ( extended mix ),calvin harris,"dance , music",2013
3004,awooga ( extended mix ),calvin harris,"dance , music",2013
3005,awooga ( extended mix ),calvin harris,"dance , music",2013
3006,awooga ( extended mix ),calvin harris,"dance , music",2013
3007,feel so close ( instrumental ),calvin harris,"dance , music , r&b / soul , electronic",2013
3008,feel so close ( instrumental ),calvin harris,"dance , music , r&b / soul , electronic",2013
3009,feel so close ( instrumental ),calvin harris,"dance , music , r&b / soul , electronic",2013
3010,feel so close ( instrumental ),calvin harris,"dance , music , r&b / soul , electronic",2013
3011,feel so close ( instrumental ),calvin harris,"dance , music , r&b / soul , electronic",2013
3012,we 'll be coming back ( feat . example ) [ jacob plant remix ],calvin harris,"dance , music , r&b / soul , electronic",2013
3013,we 'll be coming back ( feat . example ) [ jacob plant remix ],calvin harris,"dance , music , r&b / soul , electronic",2013
3014,we 'll be coming back ( feat . example ) [ jacob plant remix ],calvin harris,"dance , music , r&b / soul , electronic",2013
3015,we 'll be coming back ( feat . example ) [ jacob plant remix ],calvin harris,"dance , music , r&b / soul , electronic",2013
3016,we 'll be coming back ( feat . example ) [ jacob plant remix ],calvin harris,"dance , music , r&b / soul , electronic",2013
3017,we 'll be coming back ( feat . example ) [ jacob plant remix ],calvin harris,"dance , music , r&b / soul , electronic",2013
3018,air guitar ( ultra music festival anthem ) [ bonus track ],afrojack,"dance , music , electronic",2013
3019,unorthodox ( feat . example ),wretch 32,"dance,music,rock,hip-hop / rap , country , electronic",2013
3020,so far away ( with haley ),kaskade & seamus haji,"dance , music , electronic",2010
3021,amazing ( play & win club version ),inna,"dance , music , electronic",2010
3022,hot as hell ( yolanda be cool remix ),drop the lime,"dance , music , electronic",2011
3023,raise your weapon,deadmau5,"dance , music , electronic",2011
3024,"hardwell presents revealed , vol . 2 - world edition ( full continuous dj mix )",hardwell,"dance , music , electronic , rock , house",2011
3025,to the p **** y,the inbetweeners,"soundtrack , music",2011
3026,cinema ( laidback luke remix ) [ feat . gary go ],benny benassi,"dance , music , electronic",2011
3027,alone again ( original mix ) [ feat . jump smokers ],alyssa reid,"dance , music , electronic",2011
3028,i wan na ( feat . pitbull ),honorebel,"dance , music , electronic",2012
3029,# 1 in heaven ( infuze remix ),mndr,"dance , music , electronic",2012
3030,redline,wolfgang gartner,"dance , music , electronic",2012
3031,beat down ( feat . iggy azalea ),steve aoki & angger dimas,"dance , music , electronic",2012
3032,raise your weapon ( noisia remix ),deadmau5,"dance , music , electronic",2012
3033,close enemies ( dyro remix ),example,"dance,music,electronic,hip-hop / rap , rock",2012
3034,we 'll be coming back,example & calvin harris,"dance,music,electronic,hip-hop / rap , rock",2012
3035,thinking about you ( feat . ayah marar ),calvin harris,"dance , music , house , rock , electronic",2012
3036,thinking about you ( feat . ayah marar ),calvin harris,"dance , music , house , rock , electronic",2012
3037,thinking about you ( feat . ayah marar ),calvin harris,"dance , music , house , rock , electronic",2012
3038,thinking about you ( feat . ayah marar ),calvin harris,"dance , music , house , rock , electronic",2012
3039,thinking about you ( feat . ayah marar ),calvin harris,"dance , music , house , rock , electronic",2012
3040,thank you ( feat . loleatta holloway ),third party,"dance , music , children 's music",2012
3041,ready for the weekend ( dave spoon dub remix ),calvin harris,"dance , music , rock , electronic",2009
3042,ready for the weekend ( dave spoon dub remix ),calvin harris,"dance , music , rock , electronic",2009
3043,ready for the weekend ( dave spoon dub remix ),calvin harris,"dance , music , rock , electronic",2009
3044,heat aka heat of the moment ( jorge jaramillo club remix ),"steven lee , gaby dershin & asia","dance , music , electronic",2009
3045,calabria ( junkyard remix ) [ feat . natasja ],enur,"electronic , music , dance",2009
3046,future love remix ( feat . pitbull ) [ bonus track ],kristinia debarge,"dance , music",2009
3047,flashback ( instrumental ),calvin harris,"dance , music , electronic",2009
3048,flashback ( instrumental ),calvin harris,"dance , music , electronic",2009
3049,flashback ( instrumental ),calvin harris,"dance , music , electronic",2009
3050,flashback ( instrumental ),calvin harris,"dance , music , electronic",2009
3051,flashback ( instrumental ),calvin harris,"dance , music , electronic",2009
3052,flashback ( instrumental ),calvin harris,"dance , music , electronic",2009
3053,cry tonight ( kiss me back ) [ jeff martens radio edit ] { bonus track },kim sozzi,"dance , music , electronic",2009
3054,you can be the one ( sultan & ned shepard remix ),late night alumni,"dance , music , electronic , rock",2009
3055,every morning ( extended mix ),basshunter,"dance , music , pop",2010
