,_id,ltable_id,rtable_id,ltable_Song_Name,ltable_Artist_Name,ltable_Genre,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Genre,rtable_Released,label
982,982,3918,36522,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,martina mcbride,country,2011,-1
983,983,3919,17115,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,train,pop,2010,-1
984,984,3919,33994,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,dolly parton,country,2002,-1
985,985,3919,36522,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,martina mcbride,country,2011,-1
986,986,3920,17115,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,train,pop,2010,-1
987,987,3920,33994,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,dolly parton,country,2002,-1
988,988,3920,36522,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,martina mcbride,country,2011,-1
989,989,3921,17115,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,train,pop,2010,-1
990,990,3921,33994,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,dolly parton,country,2002,-1
991,991,3921,36522,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,martina mcbride,country,2011,-1
992,992,3932,17115,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,train,pop,2010,-1
993,993,3932,33994,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,dolly parton,country,2002,-1
994,994,3932,36522,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,martina mcbride,country,2011,-1
995,995,3979,17115,marry me,jason derulo,"pop , music , dance , r&b / soul , contemporary r&b , rock",2014,marry me,train,pop,2010,-1
996,996,3979,33994,marry me,jason derulo,"pop , music , dance , r&b / soul , contemporary r&b , rock",2014,marry me,dolly parton,country,2002,-1
997,997,3979,36522,marry me,jason derulo,"pop , music , dance , r&b / soul , contemporary r&b , rock",2014,marry me,martina mcbride,country,2011,-1
998,998,3980,17115,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,train,pop,2010,-1
999,999,3980,33994,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,dolly parton,country,2002,-1
1000,1000,3980,36522,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,martina mcbride,country,2011,-1
1001,1001,3982,17115,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,train,pop,2010,-1
1002,1002,3982,33994,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,dolly parton,country,2002,-1
1003,1003,3982,36522,marry me,jason derulo,"pop , music , r&b / soul , contemporary r&b , dance , rock",2014,marry me,martina mcbride,country,2011,-1
1004,1004,3985,17115,marry me,jason derulo,"pop , music , dance , r&b / soul , contemporary r&b , rock",2014,marry me,train,pop,2010,-1
1005,1005,3985,33994,marry me,jason derulo,"pop , music , dance , r&b / soul , contemporary r&b , rock",2014,marry me,dolly parton,country,2002,-1
1006,1006,3985,36522,marry me,jason derulo,"pop , music , dance , r&b / soul , contemporary r&b , rock",2014,marry me,martina mcbride,country,2011,-1
1007,1007,3986,17115,marry me,jason derulo,"pop , music , dance , r&b / soul , contemporary r&b , rock",2014,marry me,train,pop,2010,-1
1008,1008,3986,33994,marry me,jason derulo,"pop , music , dance , r&b / soul , contemporary r&b , rock",2014,marry me,dolly parton,country,2002,-1
1009,1009,3986,36522,marry me,jason derulo,"pop , music , dance , r&b / soul , contemporary r&b , rock",2014,marry me,martina mcbride,country,2011,-1
1010,1010,3987,17115,marry me,jason derulo,"pop , music , dance , r&b / soul , contemporary r&b , rock",2014,marry me,train,pop,2010,-1
1011,1011,3987,33994,marry me,jason derulo,"pop , music , dance , r&b / soul , contemporary r&b , rock",2014,marry me,dolly parton,country,2002,-1
1012,1012,3987,36522,marry me,jason derulo,"pop , music , dance , r&b / soul , contemporary r&b , rock",2014,marry me,martina mcbride,country,2011,-1
1013,1013,3931,7458,breathing,jason derulo,"pop , music",2011,breathing,kate bush,pop,1980,-1
1014,1014,3931,13897,breathing,jason derulo,"pop , music",2011,breathing,lifehouse,pop,2000,-1
1015,1015,3931,14830,breathing,jason derulo,"pop , music",2011,breathing,yellowcard,pop,2003,-1
1016,1016,3991,38074,fire away,skrillex,"dance , music , electronic , rock",2014,fire away,chris stapleton,country,2015,-1
1017,1017,3992,38074,fire away,skrillex,"dance , music , electronic , rock",2014,fire away,chris stapleton,country,2015,-1
1018,1018,4001,38074,fire away,skrillex,"dance , music , electronic , rock",2014,fire away,chris stapleton,country,2015,-1
1019,1019,4059,38074,fire away,skrillex,"dance , music , electronic , rock",2014,fire away,chris stapleton,country,2015,-1
1020,1020,4063,38074,fire away,skrillex,"dance , music , electronic , rock",2014,fire away,chris stapleton,country,2015,-1
1021,1021,4667,38074,fire away,skrillex,"dance , music , electronic , rock",2014,fire away,chris stapleton,country,2015,-1
1022,1022,4683,38074,fire away,skrillex,"dance , music , electronic , rock",2014,fire away,chris stapleton,country,2015,-1
1023,1023,4688,38074,fire away,skrillex,"dance , music , electronic , rock",2014,fire away,chris stapleton,country,2015,-1
1024,1024,4689,38074,fire away,skrillex,"dance , music , electronic , rock",2014,fire away,chris stapleton,country,2015,-1
1025,1025,4690,38074,fire away,skrillex,"dance , music , electronic , rock",2014,fire away,chris stapleton,country,2015,-1
1026,1026,4695,38074,fire away,skrillex,"dance , music , electronic , rock",2014,fire away,chris stapleton,country,2015,-1
1027,1027,4004,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1028,1028,4004,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1029,1029,4004,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1030,1030,4004,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1031,1031,4004,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1032,1032,4004,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1033,1033,4004,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1034,1034,4004,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1035,1035,4004,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1036,1036,4025,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1037,1037,4025,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1038,1038,4025,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1039,1039,4025,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1040,1040,4025,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1041,1041,4025,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1042,1042,4025,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1043,1043,4025,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1044,1044,4025,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1045,1045,4026,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1046,1046,4026,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1047,1047,4026,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1048,1048,4026,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1049,1049,4026,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1050,1050,4026,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1051,1051,4026,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1052,1052,4026,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1053,1053,4026,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1054,1054,4027,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1055,1055,4027,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1056,1056,4027,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1057,1057,4027,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1058,1058,4027,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1059,1059,4027,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1060,1060,4027,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1061,1061,4027,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1062,1062,4027,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1063,1063,4067,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1064,1064,4067,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1065,1065,4067,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1066,1066,4067,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1067,1067,4067,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1068,1068,4067,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1069,1069,4067,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1070,1070,4067,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1071,1071,4067,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1072,1072,4068,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1073,1073,4068,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1074,1074,4068,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1075,1075,4068,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1076,1076,4068,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1077,1077,4068,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1078,1078,4068,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1079,1079,4068,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1080,1080,4068,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1081,1081,4070,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1082,1082,4070,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1083,1083,4070,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1084,1084,4070,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1085,1085,4070,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1086,1086,4070,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1087,1087,4070,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1088,1088,4070,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1089,1089,4070,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1090,1090,4072,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1091,1091,4072,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1092,1092,4072,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1093,1093,4072,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1094,1094,4072,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1095,1095,4072,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1096,1096,4072,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1097,1097,4072,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1098,1098,4072,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1099,1099,4073,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1100,1100,4073,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1101,1101,4073,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1102,1102,4073,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1103,1103,4073,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1104,1104,4073,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1105,1105,4073,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1106,1106,4073,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1107,1107,4073,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1108,1108,4075,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1109,1109,4075,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1110,1110,4075,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1111,1111,4075,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1112,1112,4075,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1113,1113,4075,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1114,1114,4075,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1115,1115,4075,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1116,1116,4075,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1117,1117,4077,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1118,1118,4077,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1119,1119,4077,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1120,1120,4077,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1121,1121,4077,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1122,1122,4077,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1123,1123,4077,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1124,1124,4077,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1125,1125,4077,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1126,1126,4081,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1127,1127,4081,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1128,1128,4081,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1129,1129,4081,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1130,1130,4081,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1131,1131,4081,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1132,1132,4081,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1133,1133,4081,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1134,1134,4081,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1135,1135,4082,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1136,1136,4082,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1137,1137,4082,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1138,1138,4082,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1139,1139,4082,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1140,1140,4082,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1141,1141,4082,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1142,1142,4082,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1143,1143,4082,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1144,1144,4083,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1145,1145,4083,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1146,1146,4083,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1147,1147,4083,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1148,1148,4083,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1149,1149,4083,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1150,1150,4083,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1151,1151,4083,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1152,1152,4083,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1153,1153,4093,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1154,1154,4093,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1155,1155,4093,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1156,1156,4093,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1157,1157,4093,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1158,1158,4093,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1159,1159,4093,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1160,1160,4093,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1161,1161,4093,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1162,1162,4094,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1163,1163,4094,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1164,1164,4094,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1165,1165,4094,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1166,1166,4094,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1167,1167,4094,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1168,1168,4094,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1169,1169,4094,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1170,1170,4094,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1171,1171,4106,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1172,1172,4106,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1173,1173,4106,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1174,1174,4106,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1175,1175,4106,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1176,1176,4106,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1177,1177,4106,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1178,1178,4106,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1179,1179,4106,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1180,1180,4132,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1181,1181,4132,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1182,1182,4132,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1183,1183,4132,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1184,1184,4132,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1185,1185,4132,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1186,1186,4132,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1187,1187,4132,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1188,1188,4132,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1189,1189,4133,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1190,1190,4133,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1191,1191,4133,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1192,1192,4133,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1193,1193,4133,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1194,1194,4133,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1195,1195,4133,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1196,1196,4133,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1197,1197,4133,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1198,1198,4134,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1199,1199,4134,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1200,1200,4134,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1201,1201,4134,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1202,1202,4134,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1203,1203,4134,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1204,1204,4134,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1205,1205,4134,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1206,1206,4134,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1207,1207,4135,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1208,1208,4135,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1209,1209,4135,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1210,1210,4135,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1211,1211,4135,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1212,1212,4135,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1213,1213,4135,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1214,1214,4135,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1215,1215,4135,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1216,1216,4136,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1217,1217,4136,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1218,1218,4136,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1219,1219,4136,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1220,1220,4136,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1221,1221,4136,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1222,1222,4136,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1223,1223,4136,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1224,1224,4136,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1225,1225,4137,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1226,1226,4137,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1227,1227,4137,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1228,1228,4137,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1229,1229,4137,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1230,1230,4137,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1231,1231,4137,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1232,1232,4137,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1233,1233,4137,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1234,1234,4138,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
